"ACOC";"BIOAC";"HF";"HT";"H";"ACI";"AEI";"M";"NDSI";"ADI";"NP";"SM";"FILERANK";"5MNPERIOD";"FILE";"START"
1;36,1369304356868;0,981905414494271;0,917060443059721;0,900466614458855;8913,58105110204;0,828835;1,75017023881537e-12;0,751747918607142;1,655427;7;5;21;1;"SMJYB05_20220410_200303.wav";2022-04-10 20:28:03
1;36,525737711517;0,981959245501863;0,917156562704707;0,900610366320596;8910,59355680549;0,796892;1,75195447602893e-12;0,63161376313414;1,837097;6;5;21;2;"SMJYB05_20220410_200303.wav";2022-04-10 20:23:03
1;36,4780085588251;0,982180631503602;0,918936878127844;0,902562003271554;8953,82147879239;0,833783;1,76039835274513e-12;0,775985973954842;1,613793;5;5;21;3;"SMJYB05_20220410_200303.wav";2022-04-10 20:18:03
1;37,5615541946039;0,98224449320339;0,920837013381445;0,904487085531781;8989,60907831866;0,78372;1,75963944334677e-12;0,729435018509964;1,905639;8;5;21;4;"SMJYB05_20220410_200303.wav";2022-04-10 20:13:03
1;36,1391028416652;0,981730198462;0,918256254396454;0,901479894867604;8938,51331904911;0,831798;1,74082655105585e-12;0,61634608708511;1,635051;4;5;21;5;"SMJYB05_20220410_200303.wav";2022-04-10 20:08:03
1;35,048851273778;0,98226742015728;0,916555787579914;0,900302888896346;8882,82323055271;0,810816;1,76468867342199e-12;0,679861243870719;1,762421;3;5;22;1;"SMJYB05_20220410_203303.wav";2022-04-10 20:58:03
1;35,2292332151441;0,982212544244003;0,915372683947772;0,899090532831803;8892,52881346252;0,808799;1,76490072063665e-12;0,675560694711517;1,768299;5;5;22;2;"SMJYB05_20220410_203303.wav";2022-04-10 20:53:03
1;35,4616133752486;0,98199061383669;0,915622391432766;0,899132594205679;8908,05183974967;0,802877;1,751345219778e-12;0,609430696352491;1,800706;6;5;22;3;"SMJYB05_20220410_203303.wav";2022-04-10 20:48:03
1;35,7255786073302;0,981793912540896;0,918111960413737;0,901396733765195;8909,80627178508;0,838766;1,74495700824776e-12;0,518790913015127;1,58651;4;5;22;4;"SMJYB05_20220410_203303.wav";2022-04-10 20:43:03
1;37,6697175315151;0,982302216863506;0,918973873380926;0,902710073061726;8946,91298783633;0,76634;1,7641690208154e-12;0,678996622047858;1,991315;6;5;22;5;"SMJYB05_20220410_203303.wav";2022-04-10 20:38:03
1;38,3990444516732;0,982504328537419;0,921911357142736;0,905781898920545;8973,84731446578;0,791968;1,7734350612318e-12;0,776261275945474;1,871547;7;5;23;1;"SMJYB05_20220410_210303.wav";2022-04-10 21:28:03
1;37,919485178119;0,982254113590283;0,917720566865053;0,901434801929604;8947,06829631143;0,792853;1,76435462340288e-12;0,776879224665998;1,865147;5;5;23;2;"SMJYB05_20220410_210303.wav";2022-04-10 21:23:03
1;36,5764073704235;0,982454458837175;0,914771881258852;0,898721713561629;8900,72884402164;0,815841;1,77208578880274e-12;0,782036102343392;1,734576;7;5;23;3;"SMJYB05_20220410_210303.wav";2022-04-10 21:18:03
1;36,2010065005524;0,982382241636393;0,914314451297671;0,898206280226354;8914,80536876753;0,816934;1,7703454596745e-12;0,770149471730318;1,725176;5;5;23;4;"SMJYB05_20220410_210303.wav";2022-04-10 21:13:03
1;36,5327123753115;0,981342902076528;0,916666210994491;0,899563879732829;8908,1683883929;0,841944;1,72263064207385e-12;0,797784083908315;1,577964;6;5;23;5;"SMJYB05_20220410_210303.wav";2022-04-10 21:08:03
1;36,3242182174827;0,981272824727645;0,91595187870436;0,89879868733082;8912,21606156884;0,80308;1,7207809216132e-12;0,528788929158125;1,810184;3;5;24;1;"SMJYB05_20220410_213302.wav";2022-04-10 21:58:02
1;36,7383660415463;0,981986354689944;0,916693192475138;0,900180206447749;8893,47367965722;0,803628;1,75179289814147e-12;0,728437816500753;1,804877;3;5;24;2;"SMJYB05_20220410_213302.wav";2022-04-10 21:53:02
1;37,2565308656417;0,982403128017864;0,918321028090963;0,902161450521142;8927,36216404767;0,782082;1,76889864455336e-12;0,787309262588946;1,907634;5;5;24;3;"SMJYB05_20220410_213302.wav";2022-04-10 21:48:02
1;37,7237527753342;0,982457067280257;0,918363300616663;0,902252515021664;8936,50730360181;0,818014;1,77173651826562e-12;0,813801863640096;1,706759;6;5;24;4;"SMJYB05_20220410_213302.wav";2022-04-10 21:43:02
1;38,2153275529655;0,9826414760483;0,91822316979078;0,90228417090496;8937,71184725021;0,774412;1,78345719880528e-12;0,809580878449946;1,942158;11;5;24;5;"SMJYB05_20220410_213302.wav";2022-04-10 21:38:02
1;37,2592500645308;0,982648528020654;0,919583140679062;0,90362701958089;8922,82286966771;0,810266;1,78146369020705e-12;0,865871733763598;1,746055;6;5;25;1;"SMJYB05_20220410_220303.wav";2022-04-10 22:28:03
1;37,0916667642115;0,982684803162595;0,918712935187073;0,902805239877239;8908,73851279214;0,768463;1,78268935042522e-12;0,839517320146566;1,962422;6;5;25;2;"SMJYB05_20220410_220303.wav";2022-04-10 22:23:03
