"ACOC";"BIOAC";"HF";"HT";"H";"ACI";"AEI";"M";"NDSI";"ADI";"NP";"SM";"FILERANK";"5MNPERIOD";"FILE";"START"
1;67,7237506273675;0,983030191713187;0,938010250490575;0,922092396368684;8810,94797404958;0,468491;1,80272933261895e-12;0,088516542392454;2,610089;0;1;14;3;"SMJYB01_20220408_175202.wav";2022-04-08 18:07:02
1;67,7124064853965;0,98302919415867;0,938175852317672;0,922254252082965;8817,39808569333;0,461003;1,80156163162288e-12;0,086858484036069;2,624001;0;1;14;4;"SMJYB01_20220408_175202.wav";2022-04-08 18:02:02
1;67,7834223632172;0,983027390535102;0,938249869800337;0,922325321179724;8815,58320948452;0,462651;1,80253529367226e-12;0,0864142337884308;2,621045;0;1;14;5;"SMJYB01_20220408_175202.wav";2022-04-08 17:57:02
1;67,7654167717546;0,983027245054295;0,937723992706723;0,921808233171804;8814,36021973521;0,451597;1,80275579120597e-12;0,0987142995194915;2,64209;1;1;15;1;"SMJYB01_20220408_182202.wav";2022-04-08 18:47:02
1;67,7000692540725;0,983038464903764;0,937592372145379;0,921689366219272;8821,20292038777;0,468016;1,80322713146513e-12;0,105637486579505;2,611391;1;1;15;2;"SMJYB01_20220408_182202.wav";2022-04-08 18:42:02
1;67,8570319016978;0,983028510613178;0,937848952663074;0,921932259116511;8815,27489012379;0,462004;1,80236535802697e-12;0,110383652257818;2,622647;1;1;15;3;"SMJYB01_20220408_182202.wav";2022-04-08 18:37:02
1;67,7146382216052;0,983034535426988;0,937604466092009;0,921697570739028;8816,55861693896;0,458931;1,80234991750915e-12;0,110604874387339;2,628305;1;1;15;4;"SMJYB01_20220408_182202.wav";2022-04-08 18:32:02
1;67,8082097418025;0,983009648507558;0,937680536693299;0,921749014787259;8815,65957964675;0,45586;1,80123759266993e-12;0,109806409474383;2,634079;1;1;15;5;"SMJYB01_20220408_182202.wav";2022-04-08 18:27:02
1;67,7646718788824;0,983024109358648;0,937529943952307;0,92161453815078;8815,17092287652;0,452347;1,80235905233187e-12;0,108780040277017;2,640742;1;1;16;1;"SMJYB01_20220408_185202.wav";2022-04-08 19:17:02
1;67,7292082237994;0,983002981558241;0,937753413218911;0,921814401160607;8819,25237048799;0,453306;1,80307952216743e-12;0,104961162609005;2,639783;1;1;16;2;"SMJYB01_20220408_185202.wav";2022-04-08 19:12:02
1;67,6071845270868;0,983039252643273;0,937300346348397;0,921403031976609;8813,90940932096;0,463551;1,80216943362684e-12;0,101735322562662;2,619393;1;1;16;3;"SMJYB01_20220408_185202.wav";2022-04-08 19:07:02
1;67,5623269186981;0,983027003777382;0,937164824516313;0,921258329489827;8811,96942110393;0,470871;1,80339293434622e-12;0,104355666865947;2,605823;1;1;16;4;"SMJYB01_20220408_185202.wav";2022-04-08 19:02:02
1;67,5540793091905;0,983034353926667;0,937102108973931;0,921203566258506;8816,75593896732;0,481566;1,80340478879602e-12;0,109800692976693;2,585994;1;1;16;5;"SMJYB01_20220408_185202.wav";2022-04-08 18:57:02
1;67,8291196495876;0,983013857987612;0,937659244413203;0,921732031328372;8821,29147923807;0,469004;1,80241038958334e-12;0,108158678978028;2,609285;1;1;17;1;"SMJYB01_20220408_192202.wav";2022-04-08 19:47:02
1;67,6107029640493;0,983014045235823;0,937101480874593;0,921183917511013;8815,25973544616;0,461774;1,8026631336712e-12;0,102374549499664;2,622616;1;1;17;2;"SMJYB01_20220408_192202.wav";2022-04-08 19:42:02
1;67,5943117231689;0,983016653237962;0,937161192844782;0,921245059334774;8820,6823279063;0,481346;1,80048510780458e-12;0,0958226188752798;2,586316;1;1;17;3;"SMJYB01_20220408_192202.wav";2022-04-08 19:37:02
1;67,4722076450462;0,983047611474192;0,936756164524304;0,920875910069342;8816,28906961336;0,484347;1,80249812071282e-12;0,106531637320199;2,580662;1;1;17;4;"SMJYB01_20220408_192202.wav";2022-04-08 19:32:02
1;67,4575894109292;0,983015243842655;0,93689650412018;0,92098354545303;8815,23523109816;0,458724;1,80241037143181e-12;0,103470598677054;2,628564;1;1;17;5;"SMJYB01_20220408_192202.wav";2022-04-08 19:27:02
1;67,3994805161544;0,983028163324386;0,936623263801472;0,920727046741653;8814,72134115272;0,455569;1,80124098662728e-12;0,100562309797555;2,634184;1;1;18;1;"SMJYB01_20220408_195202.wav";2022-04-08 20:17:02
1;67,4726555290104;0,983028392456265;0,936942382483186;0,921040964076589;8819,70057600843;0,459062;1,80265972623097e-12;0,0983617135395824;2,628011;1;1;18;2;"SMJYB01_20220408_195202.wav";2022-04-08 20:12:02
1;67,4343728872922;0,983010761439109;0,936972470769746;0,921054021938852;8819,32126990728;0,474097;1,80138449395301e-12;0,100350348831278;2,599437;1;1;18;3;"SMJYB01_20220408_195202.wav";2022-04-08 20:07:02
1;67,6510263863692;0,9830432069019;0,937373095878442;0,921478254235906;8823,16139459926;0,460816;1,80424397453654e-12;0,0959690167569748;2,624334;1;1;18;4;"SMJYB01_20220408_195202.wav";2022-04-08 20:02:02
1;67,4801699310385;0,98301384823251;0,937186275167542;0,921267086863138;8816,83969029676;0,462493;1,80147481822409e-12;0,0960154031273821;2,621329;1;1;18;5;"SMJYB01_20220408_195202.wav";2022-04-08 19:57:02
1;67,5296817770814;0,983006957484483;0,9373022244268;0,921374607877226;8826,95125775605;0,456594;1,80118663671032e-12;0,100648349822147;2,633787;1;1;19;1;"SMJYB01_20220408_202202.wav";2022-04-08 20:47:02
1;67,4912727436443;0,983031936078077;0,936876888721027;0,920979901786236;8817,46573760233;0,45647;1,80185831555581e-12;0,0995935425550183;2,632869;1;1;19;2;"SMJYB01_20220408_202202.wav";2022-04-08 20:42:02
1;67,508518128406;0,983018163811277;0,936964450544511;0,921053073730707;8816,69228396571;0,462167;1,8015574885357e-12;0,0992732450625695;2,621907;1;1;19;3;"SMJYB01_20220408_202202.wav";2022-04-08 20:37:02
1;67,5394013278118;0,983040215133422;0,93709072794709;0,921197870800643;8815,22602727684;0,467689;1,80283747198403e-12;0,09482889801054;2,611651;1;1;19;4;"SMJYB01_20220408_202202.wav";2022-04-08 20:32:02
1;67,4564260672478;0,983017667987628;0,937083162704147;0,921169305311902;8817,84628137536;0,453573;1,8021323142652e-12;0,0899802611149987;2,638241;1;1;19;5;"SMJYB01_20220408_202202.wav";2022-04-08 20:27:02
1;67,5988571176007;0,98303963044745;0,937294956746398;0,921398087900237;8821,71646771195;0,465057;1,80278719918586e-12;0,0946548745286062;2,616459;1;1;20;1;"SMJYB01_20220408_205202.wav";2022-04-08 21:17:02
1;67,4909756560225;0,983042488087405;0,937075907867741;0,921185431997068;8808,27731247522;0,474936;1,80261411120057e-12;0,0914123314312533;2,598125;1;1;20;2;"SMJYB01_20220408_205202.wav";2022-04-08 21:12:02
1;67,5674695123071;0,983045630498828;0,937158217973501;0,921269291264918;8813,75258966741;0,461568;1,80383855315805e-12;0,0920479504552458;2,62302;1;1;20;3;"SMJYB01_20220408_205202.wav";2022-04-08 21:07:02
1;67,5122280989832;0,983027289039172;0,937035312764597;0,921131283240954;8814,04767667362;0,467438;1,80136873604034e-12;0,09599464766876;2,611857;1;1;20;4;"SMJYB01_20220408_205202.wav";2022-04-08 21:02:02
